URL,Color,Body_type,Fuel_type,Engine_cc
contactcars.com/ar/new-cars/seat-ibiza/for-sale/241468ede9a3,Red,Hatchback,Gas,1600
contactcars.com/ar/used-cars/jeep-renegade/a653543d0acf,Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/jac-s2/80c7226c7d12,Silver,SUV,Gas,1500
contactcars.com/ar/used-cars/changan-cs55/952ddebe23cb,White,SUV,Electric,
contactcars.com/ar/used-cars/nissan-sunny/2a1a3c749420,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/haval-h7/for-sale/ac253e00423c,White,SUV,Hybrid,1500
contactcars.com/ar/used-cars/hyundai-elantra_cn7/eb4495f1b3da,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-aveo/587e3f4bfc37,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/skoda-superb/7ef0600703c0,Navy Blue,Sedan,Hybrid,1400
contactcars.com/ar/used-cars/seat-ibiza/8c5a36e03b7d,Black,Hatchback,Gas,1600
contactcars.com/ar/used-cars/seat-ibiza/6f87f05abb32,Silver,Hatchback,Gas,1600
contactcars.com/ar/used-cars/forthing-t5_evo/128cac1c3651,Turquoise,SUV,Gas,1500
contactcars.com/ar/new-cars/jetour-t2/for-sale/359ff2a9d4e4,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/opel-vectra/d75c5f832d14,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/bmw-520i/for-sale/d8b6b2d852d3,Gray,Sedan,Gas,2000
contactcars.com/ar/used-cars/hyundai-excel/0e81f6ece0bd,Green,Sedan,Gas,1300
contactcars.com/ar/used-cars/ford-kuga/a5553489d3bc,Bronze,SUV,Gas,1500
contactcars.com/ar/used-cars/fiat-tipo/8b7a69d60d3c,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-sandero_stepway/6d202978cb66,Red,Hatchback,Gas,1600
contactcars.com/ar/used-cars/seat-tarraco/35f877a15107,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/alfa_romeo-giulietta_veloce/227d932ce255,Blue,Hatchback,Gas,1800
contactcars.com/ar/used-cars/mercedes-cla_200/bbfcb590a8a1,Gray,Sedan,Gas,1400
contactcars.com/ar/used-cars/peugeot-2008/d5c415b4c619,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/maserati-grecale/for-sale/84c74bcc0bc0,Blue,SUV,Gas,2000
contactcars.com/ar/new-cars/cupra-terramar/for-sale/aaba1f8dae23,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/soueast-s_05/for-sale/03b325641db0,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/volvo-xc_60/9bf63d67440c,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/soueast-s_05/for-sale/3748f5c43d43,White,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-7/for-sale/1e4aafe88eb4,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/opel-mokka/for-sale/5e07232a98c6,Silver,Hatchback,Gas,1300
contactcars.com/ar/new-cars/skoda-octavia/for-sale/704561620583,Silver,Sedan,Gas,1400
contactcars.com/ar/new-cars/skoda-octavia/for-sale/1af9da982ca4,White,Sedan,Gas,1400
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/be8bc492b4ad,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/6177ba4a61c1,Silver,SUV,Gas,1400
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/90ee504cbd7a,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/seat-ibiza/for-sale/f10752090bac,Gray,Hatchback,Gas,1600
contactcars.com/ar/new-cars/opel-mokka/for-sale/c67daa862866,White,Hatchback,Gas,1200
contactcars.com/ar/new-cars/opel-grand_land/for-sale/2a2da5d9ecf6,White,SUV,Gas,1600
contactcars.com/ar/new-cars/nissan-sunny/for-sale/0e01963925db,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/nissan-sunny/for-sale/7c1080644ceb,Bronze,Sedan,Gas,1500
contactcars.com/ar/new-cars/nissan-sunny/for-sale/2c87e74dfcf2,Bronze,Sedan,Gas,1500
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/a4d863907acb,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-cruze/40057d7cfb24,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-c200/e80ee9d80ddd,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/9ba5307736ca,Dark Grey,Sedan,Gas,1600
contactcars.com/ar/new-cars/mercedes-c200/for-sale/5e1f33ad0a20,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/used-cars/jeep-grand_cherokee/bc05ab299350,Dark Grey,SUV,Gas,5700
contactcars.com/ar/used-cars/volkswagen-passat/5b30fbedc1a5,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-octavia/97abad2b3957,Dark Grey,Sedan,Gas,2000
contactcars.com/ar/used-cars/hyundai-atos/da0749d1a985,Silver,SUV,Gas,1000
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/1983a8528fba,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-sportage/503dfd5de903,White,,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/d92e32175dd1,Black,Cabriolet,Gas,1400
contactcars.com/ar/used-cars/mercedes-a180/8372274cf70d,White,Sedan,Gas,1300
contactcars.com/ar/used-cars/nissan-qashqai/e60044f90230,Maroon,SUV,Gas,1200
contactcars.com/ar/used-cars/skoda-rapid/234503011495,Gray,Sedan,Gas,1300
contactcars.com/ar/used-cars/nissan-qashqai/f184c887b518,Black,SUV,Gas,1200
contactcars.com/ar/used-cars/skoda-superb/036355bcce71,Gray,Sedan,Gas,1400
contactcars.com/ar/new-cars/seat-ibiza/for-sale/731ad2df44df,,,,
contactcars.com/ar/new-cars/toyota-veloz/for-sale/8418ce97387a,,,,
contactcars.com/ar/new-cars/nissan-sunny/for-sale/8d19bf394f58,,,,
contactcars.com/ar/new-cars/byd-seagull/for-sale/907f24d6e39e,,,,
contactcars.com/ar/used-cars/opel-mokka/3bb453dbf4cb,Red,Hatchback,Gas,1200
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/1870fbcf609e,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/brilliance-v3/1c6420348d7c,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/dbcd0724ec6042b8a22b2ec00b974fde,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/891b10bd40dd,Bronze,SUV,Gas,2000
contactcars.com/ar/new-cars/nissan-sunny/for-sale/f3a47a640bcc,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/renault-duster/eac943fd971a,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/341adc8cf2be,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-captiva/99f3cd91053f,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/audi-e_5/for-sale/e17a78275ab4,Gray,SUV,Electric,
contactcars.com/ar/new-cars/volkswagen-tayron/for-sale/b7e4ae75a97a,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/fiat-tipo/b74797c47371,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/9354ea33b178,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/e8ddbabfb380,White,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/34065f74e971,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/fed6f225c413,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/speranza-tiggo/fc6f1567d164,,,,
contactcars.com/ar/new-cars/skoda-superb/for-sale/130a063008cf,Silver,Sedan,Gas,2000
contactcars.com/ar/new-cars/porsche-macan/for-sale/389f40add900,Gray,SUV,Electric,
contactcars.com/ar/new-cars/audi-q5/for-sale/cc5475ce8a0f,Black,SUV,Electric,
contactcars.com/ar/used-cars/xiaomi-su7/3ad562d67bf8,Green,Sedan,Electric,
contactcars.com/ar/new-cars/porsche-cayenne/for-sale/4fa2d035b0a7,Brown,SUV,Gas,4000
contactcars.com/ar/new-cars/zeekr-7x/for-sale/32d597f2b676,White,SUV,Electric,
contactcars.com/ar/new-cars/porsche-cayenne_coupe/for-sale/aea75b927c0f,Gray,SUV,Gas,3000
contactcars.com/ar/new-cars/porsche-911_carrera/for-sale/67695489352e,Blue,Coupe,Gas,3600
contactcars.com/ar/new-cars/mercedes-gle_450/for-sale/75f716f5cdf5,Silver,SUV,Gas,3000
contactcars.com/ar/new-cars/mercedes-gle_450/for-sale/4ab0cbe80595,Black,SUV,Gas,3000
contactcars.com/ar/used-cars/mercedes-c180/bb7c1adfdd15,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/0982c5d3907c,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-gls_580/for-sale/1eb7ca4fe198,Gray,SUV,Gas,4000
contactcars.com/ar/new-cars/mercedes-glc_200/for-sale/bbbd2ab2a7e1,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/mercedes-glc_200/for-sale/0a1a6db67da7,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/99b6fa9d2bfd,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/range_rover-velar/for-sale/a36ad6c89838,White,SUV,Gas,2000
contactcars.com/ar/new-cars/mercedes-c180/for-sale/f9a1932ba059,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-e200/for-sale/515a3feba2b1,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/mercedes-g_class/for-sale/266886f32e27,Black,SUV,Electric,
contactcars.com/ar/new-cars/mercedes-gle_450/for-sale/c623e8848160,White,SUV,Gas,3000
contactcars.com/ar/used-cars/mercedes-c180/3576155a062f,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-gla_200/for-sale/a001326c43bf,Black,Hatchback,Gas,1300
contactcars.com/ar/used-cars/bmw-528i/0896ca031c22,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/range_rover-velar/8541602c777e,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/range_rover-evoque/for-sale/8ae471044733,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/bmw-ix3/for-sale/70c5300c9b5f,White,SUV,Electric,
contactcars.com/ar/used-cars/bmw-340i/4a35e0e6c8d1,Black,Sedan,Gas,3000
contactcars.com/ar/used-cars/mini-cooper/d35fb6f1133b,Blue,Hatchback,Gas,1500
contactcars.com/ar/used-cars/daewoo-zaz/2d290c25dadf,Green,Sedan,Hybrid,1200
contactcars.com/ar/used-cars/seat-ateca/d76eaef4b298,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/honda-cr_v/5d3b11b6e6a9,Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/hyundai-matrix/198fdeefe4c6,Red,SUV,Gas,1500
contactcars.com/ar/new-cars/seat-ateca/for-sale/97925a1837d9,Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/mazda-3/d18384081899,Blue,Sedan,Gas,1600
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/13f17cd6150d,Navy Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/toyota-fortuner/04cc252ee43e,Silver,SUV,Gas,4000
contactcars.com/ar/new-cars/cupra-terramar/for-sale/3fd46ad1120c,White,SUV,Gas,1400
contactcars.com/ar/used-cars/bmw-523i/ca658e1c2622,Navy Blue,Sedan,Gas,2500
contactcars.com/ar/used-cars/jac-s4/a25bca947f04,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-eqe_43/bce13d81846e,Black,Sedan,Electric,
contactcars.com/ar/used-cars/volkswagen-tiguan/4935c1e49a38,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/peugeot-206/605edb0ed1d7,White,Hatchback,Gas,1400
contactcars.com/ar/used-cars/nissan-qashqai/792ba563b8f3,Bronze,SUV,Gas,1200
contactcars.com/ar/used-cars/nissan-sunny/418c0c4261ff,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/010c5507354d,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/jetour-dashing/0ab78e7a474b,Green,SUV,Gas,1500
contactcars.com/ar/used-cars/hyundai-i10/db9e7830eab6,Blue,Hatchback,Gas,1100
contactcars.com/ar/used-cars/mazda-3/32f751a039bc,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-740li/a29fdb961fc5,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/honda-cr_v/5a433f1cff1a,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/subaru-impreza/ba813171f5cf,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-rio/c3cba4bae98c,Silver,Hatchback,Gas,1300
contactcars.com/ar/used-cars/suzuki-ertiga/bd4f829edbd5,Silver,Hatchback,Gas,1500
contactcars.com/ar/used-cars/suzuki-alto/b58eea80c4e9,Blue,Hatchback,Gas,1100
contactcars.com/ar/used-cars/chevrolet-spark/18d4b5de112f,Red,Hatchback,Gas,1000
contactcars.com/ar/used-cars/bmw-x6/e7a647c94447,Navy Blue,Coupe,Gas,4400
contactcars.com/ar/used-cars/bmw-x6/decada73a5a5,Navy Blue,Coupe,Gas,4400
contactcars.com/ar/used-cars/jeep-cherokee/342a89a288a1,Black,SUV,Gas,3700
contactcars.com/ar/used-cars/skoda-fantasia/418c04bb9f98,Silver,Sedan,Gas,2000
contactcars.com/ar/used-cars/chevrolet-optra/389bd578221e,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/42e2c330bd9f,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/mazda-3/f5532d87eb39,Brown,Sedan,Gas,1600
contactcars.com/ar/used-cars/citroen-c5/9a78a4421582,White,SUV,Gas,1600
contactcars.com/ar/new-cars/mercedes-gt43/for-sale/ea1f31e38981,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/mercedes-c180/970a8cb25ac5,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/mg-5/904ffa9760bb,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-730li/2ed700d54ad6,Blue,Sedan,Gas,3000
contactcars.com/ar/used-cars/peugeot-3008/a31b64959eb1,Red,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/0b568d3109aa,Black,Sedan,Gas,1800
contactcars.com/ar/used-cars/speranza-a516/e2a8a05b0d8d,,,,
contactcars.com/ar/new-cars/xiaomi-yu7/for-sale/7972d1060045,Gray,SUV,Electric,
contactcars.com/ar/used-cars/speranza-a113/c679f570ee1c,Black,Hatchback,Gas,1300
contactcars.com/ar/used-cars/nissan-sunny/9c10b197da8d,Bronze,Sedan,Gas,1500
contactcars.com/ar/new-cars/fiat-500x/for-sale/ba696c89263e,White,SUV,Gas,1400
contactcars.com/ar/new-cars/soueast-s_05/for-sale/0f6e97a4aeb8,Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/jetour-x70/cce3c522e2d7,Brown,SUV,Gas,1500
contactcars.com/ar/used-cars/kia-cerato/db8183eee323,Silver,Sedan,Diesel,1600
contactcars.com/ar/used-cars/renault-fluence/607ccded4336,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-cerato/a5edf0f7c2ab,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/audi-q7/0c4447f85393,Black,,Gas,2000
contactcars.com/ar/used-cars/mercedes-e_180/d8e5224a53d2,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-soul/1b67eba68a6f,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/kia-cerato/9d4f1af5a4e2,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/nissan-qashqai/9d541815cd43,Blue,SUV,Gas,1200
contactcars.com/ar/used-cars/bmw-x1/1d2119b6883e,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/opel-astra/844c438d32ac,Gray,Sedan,Gas,1400
contactcars.com/ar/used-cars/peugeot-2008/90e30593d427,Red,Hatchback,Gas,1600
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/d815e893101d,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/d47d30421243,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/3eecbae85dba,White,SUV,Gas,1500
contactcars.com/ar/used-cars/kia-spectra/c88a097a8915,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/kia-k4/for-sale/3d5bd6566536,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/mercedes-e200/for-sale/84e33958c4c4,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c200/for-sale/f26b5db6053f,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/143bb17975cd,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/skoda-superb/for-sale/acab4efdc5a5,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/opel-astra/f95e6ba7f5e4,Brown,Sedan,Gas,1600
contactcars.com/ar/new-cars/skoda-superb/for-sale/b22e6a06bb9d,Silver,Sedan,Gas,2000
contactcars.com/ar/new-cars/mg-7/for-sale/8d17d7d2a8b6,Maroon,Sedan,Gas,1500
contactcars.com/ar/used-cars/kia-sportage/c16d272e014d,White,SUV,Gas,1600
contactcars.com/ar/used-cars/renault-fluence/80a8b24ea2d7,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-captiva/9d8ef0e6bc54,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/hyundai-ix_35/e0e41fd84425,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-418i/2503c24593e0,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/4d995e1c852b,Black,Station,Gas,1600
contactcars.com/ar/used-cars/opel-grand_land/69240e4c6be1,Maroon,SUV,Gas,1600
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/88778d2ef222,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/nissan-qashqai/for-sale/fed1388a1be3,Blue,SUV,Gas,1300
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/c07555a9d95c,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/kia-sportage/for-sale/bd0d99784106,Silver,SUV,Gas,1600
contactcars.com/ar/new-cars/geely-emgrand/for-sale/a79d5d611b92,Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/fiat-500x/for-sale/a684ec89959a,Blue,SUV,Gas,1400
contactcars.com/ar/new-cars/suzuki-swift/for-sale/a4f147e9143e,White,Hatchback,Gas,1200
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/f8a20c0eda66,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/chery-tiggo_7/for-sale/8a975d1464ec,Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-gle_450/5a45a2d528c1,Gray,Hatchback,Gas,2900
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/65ffaedda5c6,White,SUV,Gas,1500
contactcars.com/ar/new-cars/ssangyong-torres/for-sale/9a7a7ba4c288,White,SUV,Gas,1500
contactcars.com/ar/used-cars/chery-arrizo_5/04208293e227,,,,
contactcars.com/ar/used-cars/mitsubishi-pajero/afa904ed9b5b,Blue,,Gas,2200
contactcars.com/ar/used-cars/kia-picanto/2f305d311181,White,Hatchback,Gas,1100
contactcars.com/ar/new-cars/nissan-sentra/for-sale/486476f0d3ca,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-octavia_a8/8a000591a8dc,Gray,Sedan,Diesel,1400
contactcars.com/ar/new-cars/nissan-sunny/for-sale/8a1caf343441,Beige,Sedan,Gas,1500
contactcars.com/ar/new-cars/soueast-s_05/for-sale/fd129775d66c,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/417bfb7f28e8,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/citroen-c_elysee/8b9a630d4722,Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-318i/0d85c9f500c7,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-atos/2f0c09cd3709,Silver,Hatchback,Gas,1100
contactcars.com/ar/used-cars/nissan-sunny/91dc2651f7c0,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/78c0f4d26dac,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/peugeot-508/c317839f669a,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-octavia_a5/012c7ba9428b,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/hyundai-accent/7a6bde5f836c,Dark Grey,Sedan,Gas,1600
contactcars.com/ar/used-cars/audi-a4/498a1f58ee89,Gray,Sedan,Gas,2000
contactcars.com/ar/used-cars/fiat-tipo/f1d08e6ec485,Brown,Hatchback,Gas,1600
contactcars.com/ar/new-cars/proton-saga/for-sale/391246311563,Black,Sedan,Gas,1300
contactcars.com/ar/used-cars/volkswagen-passat/67055fca5e5b,Black,Sedan,Gas,1400
contactcars.com/ar/used-cars/fiat-regata/c7fa18f4312e,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/898bf6b60693,Maroon,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/205bbb976997,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-jetta/198f01004437,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/honda-civic/6abba7fafe31,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-glc_300/3b8592f58391,Gray,SUV,Hybrid,2000
contactcars.com/ar/used-cars/volkswagen-jetta/2407598c3c29,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-tiguan/7c398fe6b19d,Maroon,SUV,Gas,1400
contactcars.com/ar/used-cars/kia-pride/76851737ee84,Silver,Sedan,Gas,1300
contactcars.com/ar/used-cars/hyundai-elantra_md/d2248c912781,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-logan/c0ded400d447,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/brilliance-frv/a36d3554ec6f,Black,Hatchback,Gas,1300
contactcars.com/ar/used-cars/kia-picanto/966be22d591b,Red,Hatchback,Diesel,1200
contactcars.com/ar/used-cars/honda-civic/a6966957da15,Black,Sedan,Gas,1700
contactcars.com/ar/used-cars/opel-astra/b8b4ffebc445,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/opel-vectra/147490f21698,Silver,Sedan,Gas,2000
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/7d4edec2419e,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/audi-a3/9f670f73132e,Red,Sedan,Gas,1400
contactcars.com/ar/used-cars/mini-cooper_s/015a984978e4,Beige,Sedan,Gas,1600
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/75e567fbe818,Gold,SUV,Gas,1400
contactcars.com/ar/new-cars/skoda-karoq/for-sale/0a7cfa3a1415,White,SUV,Gas,1400
contactcars.com/ar/used-cars/ford-focus/c8763359dc0e,Blue,Sedan,Gas,1000
contactcars.com/ar/new-cars/skoda-karoq/for-sale/36c47c29a82f,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/kia-rio/923120bb8503,White,Sedan,Gas,1300
contactcars.com/ar/used-cars/mg-hs/7bc7cbc9c02d,Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/byd-leopard3/for-sale/a37fba193fbe,Baby Blue,SUV,Electric,
contactcars.com/ar/used-cars/honda-civic/124b66564879,Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/volvo-s60/91342062eb5e,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/seat-leon/dcb57cac8309,Navy Blue,Hatchback,Gas,1400
contactcars.com/ar/used-cars/citroen-c4_x/62e3a208bf3b,White,Hatchback,Gas,1300
contactcars.com/ar/used-cars/skoda-kodiaq/32e106624a8a,Baby Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/kia-carens/caabd76cda29,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/daihatsu-sirion/53060f7c6aa6,Black,Hatchback,Gas,1500
contactcars.com/ar/used-cars/peugeot-508/92bea283c2c0,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-cla_200/2aa38499fd20,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/22b80b1f371f,Green,SUV,Gas,1400
contactcars.com/ar/new-cars/bmw-x1/for-sale/d89cd0c54f9e,Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/audi-q7/for-sale/bf4502d4193b,Blue,SUV,Gas,2000
contactcars.com/ar/new-cars/haval-h6/for-sale/c3175ef22a61,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/jetour-x70/for-sale/1c05daf76b2d,White,SUV,Gas,1500
contactcars.com/ar/new-cars/audi-q7/for-sale/ced9c6ea077a,Gray,SUV,Gas,2000
contactcars.com/ar/new-cars/renault-austral/for-sale/eeded6e41f4e,White,SUV,Gas,1300
contactcars.com/ar/new-cars/geely-starray/for-sale/b6471464226e,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/nissan-qashqai/for-sale/a0c93df67e1d,White,SUV,Gas,1300
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/7d9212fce3aa,Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/honda-civic/153572b07c08,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/range_rover-velar/for-sale/99b95beef9fb,White,SUV,Gas,2000
contactcars.com/ar/new-cars/mitsubishi-xpander/for-sale/fa4fb233025c,Maroon,Van,Gas,1500
contactcars.com/ar/used-cars/chevrolet-cruze/42209f51b061,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/jac-s3/ca26f8107024,Brown,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/005dd7b40b27,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-cerato/123c73feb192,Red,Coupe,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/d1551f55e992,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-elantra_cn7/3b7f1b466c98,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/nissan-sunny/for-sale/675045b50bdd,Brown,Sedan,Gas,1500
contactcars.com/ar/used-cars/renault-captur/4b32f7c29f57,Navy Blue,Hatchback,Gas,1600
contactcars.com/ar/used-cars/nissan-qashqai/1d1d3eadb544,Maroon,Hatchback,Gas,1600
contactcars.com/ar/used-cars/audi-a6/5ebf03638615,Silver,Sedan,Gas,2000
contactcars.com/ar/new-cars/renault-taliant/for-sale/4bf5bea3363a,White,Sedan,Gas,1000
